,text,withheld_in_countries,hashtags,lang,possibly_sensitive,verified_account,followers_count,location,withheld_anywhere,popularity_score
51264," (ซับไทย)ตอนเจโน่โทรหาอินจุนในไลฟ์วันเกิดตั้งแต่โทรมาถึงวางสาย

🦊แฟนๆถามมาเยอะเลยว่าเจโน่ให้อะไรเป็นของขวัญวันเกิด ให้บอกว่าอะไร…",[],[],th,0.0,False,2,,False,0.00014586981523568025
51265, เราจะได้ฟัง yo dream เพิ่มขึ้นอีกเรื่อยๆแล้ว มีความสุขจัง yo dreamที่มีมาร์คเป็นคนนำมันดีที่สุดเลยเนอะ  ,[],[],th,0.0,False,12,,False,9.420895594342699e-05
51270, ดีเยี่ยมยอดเยี่ยมที่1 ออกข่าวภาพประกอบก็คือที่1 ชนะเลิศ #noren ,[],['noren'],th,0.0,False,74,,False,0.0007474435177849745
51291, นางแบบ &amp; ช่างภาพ ,[],[],th,1.0,False,247,,False,0.036185618709731235
51373, 112 ถูกนำกลับมาใช้เป็นเครื่องมือทางการเมืองแบบเต็มรูปแบบ #ยกเลิก112,[],['ยกเลิก112'],th,0.0,False,154,,False,0.0012578334992143503
51394, แล้วไมคนชอบคิดว่าจะ30คือควรมีลูกมีผัวได้แล้ว รำคาญมาก 30เอาจริงๆคือวัยทำงานที่โคตรลงตัวกับชีวิต มีเวลามากพอจะหาความสุขใส่ตัวอ่…,[],[],th,0.0,False,57,,False,0.000810626885937147
51414," น้องหนาวร้อง what do i call you ชอบเสียงน้องมากกก สมกับเป็นลูกสาวพี่แทจริงๆ 
 ",[],[],th,0.0,False,29,,False,0.03509338096116052
51453, ดองแชทจริงแต่เมนชั่นกูสู้ตาย,[],[],th,0.0,False,299,,False,9.86489673049842e-05
51467,@bearbiebum จิง ตอนเหนกล่องคือคิดว่าเป๋าไหย่มาก 5555((,[],[],th,0.0,False,5821,,False,0.0005548037843859797
51508, นี่รูปไอดอลที่จบการศึกษาในฮันลิมวันนิหรอ ,[],[],th,0.0,False,866,,False,0.008753797008276859
51523, เห้ยยย55555555555 ,[],[],th,0.0,False,13,,False,0.00013186907557580764
51537,@Darkworld1996 อยากโดนบนหน้าจังน้ำคงจะท่วมหน้าแน่ๆ,[],[],th,0.0,False,144,,False,0.000469954404452668
51554, ข้างบนเป็นคุณมิว ข้างล่างเป็นน้อนมิวฮับ จากท่ายืนน้อนยัง 4 ขวดฮะ #2MewGoodDay ,[],['2MewGoodDay'],th,0.0,False,0,,False,0.0003773095840815072
51578, โดคยองซู ,[],[],th,0.0,False,141,,False,0.009585119877277542
51580, เห็นรูปแรกนึกว่าลูกอม พอกดเข้าไปดูเท่านั้นแหละ อ้อออออออ ถุงยางจ้ะ ความเกาหลีอะเนาะ 😅🤣 ,[],[],th,0.0,False,135,,False,0.015683536703187412
51607, รวมบ้านไซน์ของ nct dream ที่เป็นซาแซง,[],[],th,0.0,False,100,,False,0.009084143517816263
51722, พี่บอยทอยอัปเปหิพี่โฮชิออกไปจากห้องหรอ555555555 อยู่ข้างในนี้พิแจ็คน่าจะไม่มีสมาธิทำงาน อยากแต่จะเล่นกับพี่โฮชิ5555555 htt…,[],[],th,0.0,False,1,,False,0.0044872480055908204
51724,น้องอนุบาล 3 กลังทำการแสดง,[],[],th,0.0,False,117,,False,0.00014660737669994168
51754," เนื้อเพลงแปลไทย เบียวชิบหาย กุเปนเจ้าหญิงพร้อมเต้นรำ จั๊กจี้มาก
5555555555555555555555555555555555555555555555555555 ",[],[],th,0.0,False,51,,False,0.007336521883285625
51759, อยากให้แต่งกันเร็วๆ เพราะนั่นคือ พระเอกจะได้กลับมาฟาด 5555 ใจร้อน อิอิ #ทะเลลวงep1,[],['ทะเลลวงep1'],th,0.0,False,526,,False,0.001994409815071918
51767, ชอบแหล่ะ  ดูออก 🙄     😌😊 ,[],[],th,0.0,False,28,,False,0.0016768873866056543
51768," 🔮 5 ราศี ที่จะหมดทุกข์หมดโศก 🔮
(รีทวิต=ค่าครู)

ธนู
เมถุน
สิงห์
เมษ
พิจิก

เราจะหมดทุกข์หมดโศกกับปัญหาที่เข้ามามีก่อนหน้านี้…",[],[],th,0.0,False,5,,False,0.0006528826206666954
51773, ที่มาของภารกิจซื้อเรือดำนํ้า #สินค้าส่งออก ,[],['สินค้าส่งออก'],th,0.0,False,11,,False,0.005120963212119753
51775, ม่อน มาจั้งได๋ @jeffsatur #เจฟเกม,[],['เจฟเกม'],th,0.0,False,45,,False,0.00025758439145692877
51796,10วันให้อะไรกับเราเยอะเลยนะ 🤨,[],[],th,0.0,False,97,,False,0.02946947310463253
51871, นายเองก็มีจุดยืนที่ชัดเจนดีเหมือนกันนะ ฮันซล เวอร์นอน ชเว ,[],[],th,0.0,False,41,,False,0.001212743192590106
51910, ถ้าจำไม่ผิดคุณคนนี้คือคนที่ได้คอลกับลูคัสครั้งแรก แล้วอินเตอร์เน็ตมีปัญหา จนลูคัสโพสต์ไอจีเพื่อเค้าเลยว่าผมจำคุณได้นะ หวัง…,[],[],th,0.0,False,2,,False,1.80966943105715e-05
51920," ยินดีที่ได้ร่วมทริปเล็กๆกับทุกคนนะ
@sashimi_pizza @Atku_tta @Ruang137 @qu_upqn_np

เค้กสวยๆ พุดดิ้งน่ารักๆ และความเนี๊ยบใน…",[],[],th,0.0,False,4,,False,0.00396711124383042
51926, มึงสำหรับกูอะ ดันแค่ไหนก็สู้อำนาจเงินไม่ได้หรอก จริงๆมึงค่ายดัน แม่ดัน ทซ.ดัน เหี้ยไรที่คนอื่นกล่าวหาก็ช่าง แต่อำนาจเงิน…,[],[],th,0.0,False,412,,False,0.00014844257899395623
51959, เกิดเป็นคนไทย + เป็นผู้หญิง + เป็นลูกครอบครัวคนจีน = นรกบนดิน,[],[],th,0.0,False,177,,False,0.003798392853802248
51970, หมดยุคเรียกศลปว่าอปป้าแล้ว นาทีนี้กุต้องเรียกหลานป้าอย่างเดียวเลย,[],[],th,0.0,False,478,,False,0.007311708656328823
51971, ใครมาฮะแม่                          นั่นใครวะเธอ ,[],[],th,0.0,False,145,,False,0.005192628958005702
51976,@farmjrxsunghoon แค่คิดว่าเจอเช 12 คนแล้วก้อ 🤯🤯 พอเถอะ เราไม่ชอบคนเจ้าชุ้,[],[],th,0.0,False,289,,False,5.4153367496133115e-05
51989, ไผ่แม่งสู้จริงๆ สู้แบบวิถีสันติมาตลอด สู้มาตั้งแต่คนยังไม่ตื่นจนคนตื่นเป็นล้าน สู้จนต้องติดคุกแต่ก็ไม่เคยยอมแพ้ นับถือหัวใจจ…,[],[],th,0.0,False,164,,False,0.022248759499514853
52002, เจ้าหนูน้อยบางกลอยคงไม่รู้ว่าคนที่อุ้มเขาคือใครและไม่รู้ว่าพ่อแม่ถูกจับขังคุกข้อหาอาชญากร ข้อหาบุกรุกดินแดนของตนเอง #saveบ…,[],[],th,0.0,False,67,,False,0.0012470645744733257
52005,"แค่แบร์บริทอ่ะก็หลายแสนแล้ว
ไหนจะของแบรนด์อีก
#GiftsforBamBamxABYSS_D2
#BamBam​ @BamBam1A
@BAMBAMxABYSS",[],"['GiftsforBamBamxABYSS_D2', 'BamBam']",th,0.0,False,681,,False,0.0004752366474048013
